"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"55626",10865729,"JA169816","02/24/2017 05:00:00 PM","0000X N STATE ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","SMALL RETAIL STORE","false","false",112,1,42,32,"11",1176363,1900552,2017,"03/06/2017 03:49:43 PM",41.882470918,-87.627847625,"(41.882470918, -87.627847625)"
"88773",10808943,"JA107142","01/05/2017 09:00:00 AM","068XX S CLYDE AVE","1110","DECEPTIVE PRACTICE","BOGUS CHECK","APARTMENT","false","false",331,3,5,43,"11",1191388,1860111,2017,"02/14/2017 03:49:42 PM",41.771146626,-87.5739892,"(41.771146626, -87.5739892)"
"40172",10890786,"JA201615","03/23/2017 03:00:00 PM","013XX W 111TH ST","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET","false","true",2234,22,34,75,"26",1169476,1831160,2017,"03/30/2017 03:51:05 PM",41.69220372,-87.655146512,"(41.69220372, -87.655146512)"
"45963",10878314,"JA185306","03/13/2017 08:10:00 AM","070XX S RHODES AVE","0560","ASSAULT","SIMPLE","SCHOOL, PUBLIC, GROUNDS","false","false",322,3,6,69,"08A",1181124,1858439,2017,"03/20/2017 03:59:14 PM",41.766801004,-87.611664319,"(41.766801004, -87.611664319)"
"84550",10817076,"JA117269","01/15/2017 04:15:00 PM","001XX N STATE ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false",111,1,42,32,"06",1176352,1900927,2017,"02/14/2017 03:49:42 PM",41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
"21061",10919020,"JA232205","04/20/2017 12:44:00 PM","014XX W TOUHY AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","ALLEY","true","false",2423,24,49,1,"18",1165417,1947950,2017,"04/27/2017 03:50:49 PM",42.012773175,-87.666687592,"(42.012773175, -87.666687592)"
"63262",10850865,"JA155025","02/15/2017 04:30:00 PM","017XX N LINDER AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",2532,25,37,25,"08B",1139463,1911028,2017,"02/22/2017 03:53:51 PM",41.911970795,-87.76309048,"(41.911970795, -87.76309048)"
"74808",10832956,"JA134970","01/29/2017 10:00:00 PM","051XX W DAKIN ST","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE","false","false",1634,16,45,15,"14",1141449,1925764,2017,"02/14/2017 03:49:42 PM",41.952371404,-87.755429493,"(41.952371404, -87.755429493)"
"13280",10930307,"JA245670","04/30/2017 09:00:00 PM","072XX S MARSHFIELD AVE","0560","ASSAULT","SIMPLE","SIDEWALK","false","true",735,7,17,67,"08A",1166594,1856738,2017,"05/07/2017 03:51:29 PM",41.762455426,-87.664970868,"(41.762455426, -87.664970868)"
"37978",10891419,"JA202080","03/26/2017 10:30:00 PM","039XX S LAKE PARK AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true",214,2,4,36,"14",1183388,1878984,2017,"04/02/2017 03:54:47 PM",41.823125769,-87.602725951,"(41.823125769, -87.602725951)"
"19059",10921544,"JA235319","04/22/2017 08:15:00 AM","077XX S PHILLIPS AVE","0610","BURGLARY","FORCIBLE ENTRY","OTHER","false","false",421,4,7,43,"05",1193871,1854193,2017,"04/29/2017 03:49:38 PM",41.754846673,-87.565081336,"(41.754846673, -87.565081336)"
"42059",10889732,"JA200245","03/16/2017 09:00:00 PM","045XX S WASHTENAW AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","false",922,9,12,58,"08A",1159129,1874428,2017,"03/27/2017 03:49:53 PM",41.81115514,-87.691847598,"(41.81115514, -87.691847598)"
"77599",10828072,"JA129372","01/23/2017 09:30:00 AM","022XX W OGDEN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","GOVERNMENT BUILDING/PROPERTY","false","true",1225,12,25,28,"08B",1161557,1895086,2017,"02/14/2017 03:49:42 PM",41.867792844,-87.682367558,"(41.867792844, -87.682367558)"
"51765",10868831,"JA176070","03/05/2017 12:00:00 PM","015XX N LONG AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","false",2532,25,37,25,"26",1140070,1909687,2017,"03/12/2017 03:48:46 PM",41.908279842,-87.760893386,"(41.908279842, -87.760893386)"
"83861",10817625,"JA117969","01/16/2017 07:00:00 AM","011XX N CHRISTIANA AVE","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","STREET","false","false",1121,11,26,23,"07",1153779,1907469,2017,"02/14/2017 03:49:42 PM",41.901931351,-87.710592186,"(41.901931351, -87.710592186)"
"55596",10866281,"JA172605","02/15/2017 12:00:00 AM","059XX N CICERO AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","OTHER","false","false",1711,17,39,12,"07",1143291,1939141,2017,"03/06/2017 03:49:43 PM",41.989044668,-87.748322381,"(41.989044668, -87.748322381)"
"91406",10804211,"JA103466","01/03/2017 10:42:00 PM","001XX W NORTH AVE","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","GAS STATION","false","false",1814,18,43,7,"07",1174880,1910996,2017,"02/14/2017 03:49:42 PM",41.911163126,-87.632980111,"(41.911163126, -87.632980111)"
"89091",10808494,"JA107568","01/07/2017 05:39:00 PM","002XX N MICHIGAN AVE","0460","BATTERY","SIMPLE","RESTAURANT","false","false",111,1,42,32,"08B",1177258,1901852,2017,"02/14/2017 03:49:42 PM",41.886017951,-87.624521781,"(41.886017951, -87.624521781)"
"83155",10818813,"JA119274","01/15/2017 09:00:00 AM","078XX W ADDISON ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",1631,16,36,17,"14",1123345,1923021,2017,"02/14/2017 03:49:42 PM",41.945159976,-87.822041866,"(41.945159976, -87.822041866)"
"50019",10871669,"JA179449","03/07/2017 08:00:00 PM","001XX N ADA ST","0810","THEFT","OVER $500","STREET","false","false",1224,12,27,28,"06",1167395,1901371,2017,"03/14/2017 03:58:07 PM",41.884915894,-87.660754491,"(41.884915894, -87.660754491)"
"67966",10842861,"JA146131","02/08/2017 03:00:00 AM","053XX W RACE AVE","0560","ASSAULT","SIMPLE","RESIDENCE PORCH/HALLWAY","false","false",1523,15,37,25,"08A",1140632,1903037,2017,"02/15/2017 03:56:10 PM",41.890021144,-87.758992394,"(41.890021144, -87.758992394)"
"25604",10911392,"JA223931","04/13/2017 12:30:00 PM","010XX N RIDGEWAY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1112,11,27,23,"07",1151194,1906596,2017,"04/20/2017 03:58:21 PM",41.899586853,-87.720110215,"(41.899586853, -87.720110215)"
"22307",10917437,"JA230644","04/17/2017 10:22:00 AM","009XX S CALIFORNIA AVE","0810","THEFT","OVER $500","COMMERCIAL / BUSINESS OFFICE","true","false",1135,11,28,27,"06",1157840,1895804,2017,"04/25/2017 03:53:10 PM",41.869839645,-87.695993776,"(41.869839645, -87.695993776)"
"21798",10917457,"JA230865","04/18/2017 07:30:00 AM","025XX S MICHIGAN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false",133,1,2,33,"14",1177647,1887564,2017,"04/25/2017 03:55:00 PM",41.846801978,-87.623527134,"(41.846801978, -87.623527134)"
"44230",10880656,"JA189876","03/17/2017 03:56:00 AM","079XX S GREENWOOD AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false",624,6,8,44,"08B",1184931,1852548,2017,"03/24/2017 03:51:07 PM",41.750547026,-87.597894925,"(41.750547026, -87.597894925)"
"23466",10913957,"JA227195","04/16/2017 04:00:00 PM","015XX E 67TH ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false",332,3,5,43,"06",1187705,1860871,2017,"04/23/2017 03:49:01 PM",41.773320568,-87.587465382,"(41.773320568, -87.587465382)"
"16885",10926136,"JA240524","04/26/2017 10:00:00 AM","034XX W ARTHINGTON ST","5000","OTHER OFFENSE","OTHER CRIME AGAINST PERSON","OTHER","false","false",1133,11,24,29,"26",1153516,1895827,2017,"05/03/2017 03:53:47 PM",41.86998976,-87.711867914,"(41.86998976, -87.711867914)"
"49733",10871371,"JA179187","03/08/2017 12:01:00 AM","011XX N WESTERN AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",1212,12,1,24,"06",1160205,1907381,2017,"03/15/2017 03:56:14 PM",41.901559442,-87.686991029,"(41.901559442, -87.686991029)"
"45805",10878879,"JA187980","03/15/2017 05:30:00 AM","006XX S DEARBORN ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",123,1,2,32,"07",1176017,1897553,2017,"03/22/2017 03:49:49 PM",41.874249283,-87.629208475,"(41.874249283, -87.629208475)"
"68502",10848454,"JA152467","02/05/2017 08:00:00 PM","036XX W HURON ST","0281","CRIM SEXUAL ASSAULT","NON-AGGRAVATED","APARTMENT","false","false",1122,11,27,23,"02",1151786,1904421,2017,"02/14/2017 03:55:11 PM",41.893606805,-87.717993083,"(41.893606805, -87.717993083)"
"31047",10902443,"JA214170","04/05/2017 12:00:00 PM","0000X E CERMAK RD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","CTA GARAGE / OTHER PROPERTY","false","false",131,1,2,33,"07",1176830,1889758,2017,"04/12/2017 03:51:40 PM",41.852840961,-87.626459189,"(41.852840961, -87.626459189)"
"31941",10900805,"JA212511","04/04/2017 04:27:00 PM","060XX S EBERHART AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","OTHER","false","true",313,3,20,42,"26",1180635,1865024,2017,"04/11/2017 03:57:40 PM",41.784882138,-87.613254579,"(41.784882138, -87.613254579)"
"71996",10837136,"JA139253","02/01/2017 04:05:00 AM","023XX W BELLE PLAINE AVE","0820","THEFT","$500 AND UNDER","RESIDENCE PORCH/HALLWAY","false","false",1911,19,47,5,"06",1159877,1927166,2017,"02/14/2017 03:49:42 PM",41.955857603,-87.687648547,"(41.955857603, -87.687648547)"
"5403",10941814,"JA259841","05/11/2017 06:20:00 PM","120XX S STATE ST","0460","BATTERY","SIMPLE","STREET","false","false",532,5,9,53,"08B",1178429,1824866,2017,"05/18/2017 03:53:44 PM",41.674733942,-87.622558465,"(41.674733942, -87.622558465)"
"21882",10916728,"JA230359","04/18/2017 11:00:00 PM","016XX W ERIE ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",1215,12,1,24,"14",1165448,1904423,2017,"04/25/2017 03:55:00 PM",41.893332465,-87.667817232,"(41.893332465, -87.667817232)"
"28871",10907134,"JA219617","04/08/2017 11:30:00 PM","029XX S ARCHER AVE","0810","THEFT","OVER $500","STREET","false","false",913,9,11,60,"06",1167497,1885095,2017,"04/15/2017 03:52:51 PM",41.840250977,-87.660848097,"(41.840250977, -87.660848097)"
"24419",10913549,"JA226827","04/15/2017 08:20:00 AM","011XX W MORSE AVE","0460","BATTERY","SIMPLE","LAKEFRONT/WATERFRONT/RIVERBANK","false","false",2431,24,49,1,"08B",1167274,1946228,2017,"04/22/2017 03:52:16 PM",42.008008097,-87.65990463,"(42.008008097, -87.65990463)"
"4311",10943488,"JA261935","05/13/2017 09:55:00 AM","012XX S WABASH AVE","0810","THEFT","OVER $500","GAS STATION","false","false",131,1,2,33,"06",1176963,1894862,2017,"05/20/2017 03:49:22 PM",41.866843668,-87.625816668,"(41.866843668, -87.625816668)"
"30774",10903600,"JA215482","04/06/2017 02:30:00 PM","049XX S WESTERN AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",922,9,12,63,"06",1161186,1872062,2017,"04/13/2017 03:53:25 PM",41.80462016,-87.684368169,"(41.80462016, -87.684368169)"
"34777",10896654,"JA207388","03/31/2017 01:30:00 AM","0000X S MICHIGAN AVE","0810","THEFT","OVER $500","RESTAURANT","false","false",112,1,42,32,"06",1177317,1900258,2017,"04/07/2017 03:54:07 PM",41.881642592,-87.624353482,"(41.881642592, -87.624353482)"
"15757",10927273,"JA241548","04/27/2017 06:00:00 AM","070XX S DANTE AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false",332,3,5,43,"05",1187178,1858508,2017,"05/04/2017 03:57:25 PM",41.766848817,-87.589472129,"(41.766848817, -87.589472129)"
"64882",10851707,"JA155885","01/28/2017 04:00:00 PM","072XX S EVANS AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",323,3,6,69,"05",1182479,1857119,2017,"02/20/2017 03:47:42 PM",41.763147487,-87.606738632,"(41.763147487, -87.606738632)"
"82564",10819697,"JA120124","01/18/2017 07:48:00 AM","012XX W RACE AVE","1330","CRIMINAL TRESPASS","TO LAND","RESIDENTIAL YARD (FRONT/BACK)","false","false",1214,12,27,24,"26",1168134,1903892,2017,"02/14/2017 03:49:42 PM",41.891817771,-87.657967919,"(41.891817771, -87.657967919)"
"11120",10933704,"JA249961","05/03/2017 07:30:00 PM","005XX W LAKE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",121,1,42,28,"07",1172574,1901698,2017,"05/10/2017 03:57:19 PM",41.885700244,-87.641726854,"(41.885700244, -87.641726854)"
"15913",10927526,"JA241977","04/26/2017 09:00:00 PM","041XX W WASHINGTON BLVD","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false",1114,11,28,26,"14",1148833,1900172,2017,"05/03/2017 03:53:47 PM",41.882004688,-87.728948432,"(41.882004688, -87.728948432)"
"50994",10869851,"JA177398","03/06/2017 05:59:00 PM","066XX S SANGAMON ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true",723,7,17,68,"08B",1171121,1860767,2017,"03/13/2017 03:48:46 PM",41.773413778,-87.648261144,"(41.773413778, -87.648261144)"
"85783",10814790,"JA114241","01/11/2017 10:30:00 AM","081XX S MARYLAND AVE","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER","RESIDENCE","false","false",631,6,8,44,"11",1183316,1851309,2017,"02/14/2017 03:49:42 PM",41.747184808,-87.603851467,"(41.747184808, -87.603851467)"
"81199",10822456,"JA123118","01/20/2017 11:00:00 AM","034XX S LEAVITT ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",912,9,11,59,"14",1162249,1881856,2017,"02/14/2017 03:49:42 PM",41.831473951,-87.680196514,"(41.831473951, -87.680196514)"
"90600",10805423,"JA104479","01/04/2017 07:34:00 PM","043XX W CERMAK RD","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false",1013,10,22,29,"14",1147580,1889013,2017,"02/14/2017 03:49:42 PM",41.851407157,-87.733835632,"(41.851407157, -87.733835632)"
"39916",10888167,"JA198140","03/23/2017 09:00:00 PM","024XX N WESTERN AVE","0810","THEFT","OVER $500","STREET","false","false",1432,14,1,22,"06",1159961,1915955,2017,"03/30/2017 03:51:05 PM",41.925092185,-87.687650179,"(41.925092185, -87.687650179)"
"45180",10880099,"JA189498","03/16/2017 09:00:00 AM","052XX W OAKDALE AVE","1156","DECEPTIVE PRACTICE","ATTEMPT - FINANCIAL IDENTITY THEFT","APARTMENT","false","false",2514,25,31,19,"11",1141031,1919113,2017,"03/23/2017 03:53:53 PM",41.934128143,-87.757130444,"(41.934128143, -87.757130444)"
"42136",10888921,"JA198802","03/20/2017 04:00:00 PM","029XX N KOSTNER AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false",2523,25,31,20,"06",1146541,1919149,2017,"03/27/2017 03:52:22 PM",41.934123526,-87.736880166,"(41.934123526, -87.736880166)"
"64611",10849493,"JA153798","02/14/2017 04:00:00 PM","018XX N NEWLAND AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","SCHOOL, PUBLIC, BUILDING","false","false",2513,25,36,25,"26",1129796,1911538,2017,"02/21/2017 04:01:48 PM",41.913541176,-87.798593209,"(41.913541176, -87.798593209)"
"19252",10921272,"JA234973","04/22/2017 04:00:00 PM","031XX W HARRISON ST","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","PARKING LOT/GARAGE(NON.RESID.)","true","false",1134,11,24,27,"18",1155457,1897193,2017,"04/29/2017 03:49:38 PM",41.873699424,-87.704705156,"(41.873699424, -87.704705156)"
"29518",10905714,"JA217834","04/08/2017 07:25:00 PM","002XX E DELAWARE PL","0870","THEFT","POCKET-PICKING","HOTEL/MOTEL","false","false",1833,18,42,8,"06",1178052,1906681,2017,"04/15/2017 03:52:51 PM",41.899250923,-87.62145895,"(41.899250923, -87.62145895)"
"18923",10923111,"JA237317","04/22/2017 08:00:00 AM","133XX S AVENUE L","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",433,4,10,55,"14",1202080,1817154,2017,"04/29/2017 03:49:38 PM",41.65300346,-87.536254775,"(41.65300346, -87.536254775)"
"80795",10823944,"JA125191","01/22/2017 12:20:00 AM","003XX N LAFLIN ST","0820","THEFT","$500 AND UNDER","STREET","false","false",1215,12,27,28,"06",1166408,1902352,2017,"02/14/2017 03:49:42 PM",41.887629002,-87.664350812,"(41.887629002, -87.664350812)"
"88411",10810165,"JA109455","01/09/2017 01:50:00 PM","038XX W ROOSEVELT RD","1821","NARCOTICS","MANU/DEL:CANNABIS 10GM OR LESS","SIDEWALK","true","false",1011,10,24,29,"18",1151170,1894442,2017,"02/14/2017 03:49:42 PM",41.866235446,-87.720517147,"(41.866235446, -87.720517147)"
"40116",10888212,"JA198181","03/24/2017 12:45:00 AM","048XX S JUSTINE ST","0495","BATTERY","AGGRAVATED OF A SENIOR CITIZEN","APARTMENT","true","false",933,9,20,61,"04B",1166824,1872551,2017,"03/31/2017 03:54:49 PM",41.805843354,-87.663676502,"(41.805843354, -87.663676502)"
"54579",10863763,"JA170052","02/28/2017 06:00:00 AM","010XX N HOYNE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1212,12,32,24,"07",1162220,1906732,2017,"03/07/2017 03:54:38 PM",41.899736638,-87.67960788,"(41.899736638, -87.67960788)"
"31588",10901215,"JA212899","04/04/2017 11:45:00 PM","0000X W HUBBARD ST","0560","ASSAULT","SIMPLE","TAVERN/LIQUOR STORE","true","false",1831,18,42,8,"08A",1176062,1903312,2017,"04/11/2017 03:57:40 PM",41.890051295,-87.628869691,"(41.890051295, -87.628869691)"
"83778",10818133,"JA118682","01/16/2017 10:00:00 PM","023XX W LOGAN BLVD","0890","THEFT","FROM BUILDING","OTHER","false","false",1432,14,1,22,"06",1160418,1917765,2017,"02/14/2017 03:49:42 PM",41.930049492,-87.685920733,"(41.930049492, -87.685920733)"
"79014",10825485,"JA126821","01/23/2017 01:00:00 PM","049XX S ARCHER AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING","true","false",821,8,14,57,"08B",1150934,1871470,2017,"02/14/2017 03:49:42 PM",41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
"48874",10876367,"JA185195","03/10/2017 01:25:00 PM","030XX N MOBILE AVE","2840","PUBLIC PEACE VIOLATION","FALSE FIRE ALARM","SCHOOL, PUBLIC, BUILDING","true","false",2511,25,36,19,"24",1133881,1919540,2017,"03/17/2017 03:52:20 PM",41.935428738,-87.783396923,"(41.935428738, -87.783396923)"
"55325",10862922,"JA169317","02/27/2017 08:05:00 PM","058XX S WESTERN AVE","0460","BATTERY","SIMPLE","RESTAURANT","false","false",824,8,16,63,"08B",1161373,1865794,2017,"03/06/2017 03:51:31 PM",41.787416081,-87.683856015,"(41.787416081, -87.683856015)"
"16583",10925767,"JA239974","04/26/2017 01:46:00 PM","037XX W CERMAK RD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",1014,10,24,29,"08B",1151618,1889119,2017,"05/03/2017 03:53:47 PM",41.851619719,-87.719012307,"(41.851619719, -87.719012307)"
"76564",10829880,"JA131333","01/26/2017 09:47:00 PM","064XX S VERNON AVE","0460","BATTERY","SIMPLE","RESIDENCE","true","false",312,3,20,42,"08B",1180358,1862402,2017,"02/14/2017 03:49:42 PM",41.777693478,-87.61435055,"(41.777693478, -87.61435055)"
"17525",10923964,"JA238282","04/25/2017 09:42:00 AM","080XX S MARSHFIELD AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","OTHER","false","true",611,6,21,71,"26",1166742,1851352,2017,"05/02/2017 03:50:33 PM",41.74767234,-87.664581873,"(41.74767234, -87.664581873)"
"12617",10931093,"JA246606","05/01/2017 04:00:00 PM","060XX N BROADWAY","0890","THEFT","FROM BUILDING","LIBRARY","false","false",2433,24,48,77,"06",1167215,1940081,2017,"05/08/2017 04:02:29 PM",41.991141887,-87.660299473,"(41.991141887, -87.660299473)"
"39654",10888727,"JA198695","03/24/2017 12:00:00 PM","073XX S KENWOOD AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false",324,3,5,43,"05",1186477,1856654,2017,"03/31/2017 03:54:49 PM",41.761777879,-87.592100096,"(41.761777879, -87.592100096)"
"26558",10909668,"JA222232","04/12/2017 02:11:00 PM","012XX N LARAMIE AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","VEHICLE NON-COMMERCIAL","true","false",2532,25,37,25,"15",1141475,1907632,2017,"04/19/2017 03:53:51 PM",41.902614842,-87.75578288,"(41.902614842, -87.75578288)"
"42404",10883312,"JA193291","03/20/2017 01:48:00 AM","052XX N WESTERN AVE","0460","BATTERY","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","false","false",2011,20,40,4,"08B",1159409,1934581,2017,"03/27/2017 03:52:22 PM",41.976214404,-87.689164079,"(41.976214404, -87.689164079)"
"83621",10817791,"JA118269","01/16/2017 04:51:00 PM","033XX W 79TH ST","031A","ROBBERY","ARMED: HANDGUN","SMALL RETAIL STORE","false","false",835,8,18,70,"03",1155268,1852043,2017,"02/14/2017 03:49:42 PM",41.749805581,-87.706607996,"(41.749805581, -87.706607996)"
"65091",10848114,"JA152081","02/12/2017 10:00:00 PM","075XX S WENTWORTH AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",623,6,17,69,"14",1176252,1855075,2017,"02/19/2017 03:47:01 PM",41.757680586,-87.629622869,"(41.757680586, -87.629622869)"
"65218",10851090,"JA155221","02/07/2017 08:00:00 PM","003XX E LOWER WACKER DR","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",114,1,42,32,"14",1178928,1902523,2017,"02/20/2017 03:47:42 PM",41.887821192,-87.618368725,"(41.887821192, -87.618368725)"
"87954",10810335,"JA109425","01/07/2017 01:55:00 PM","003XX E 18TH ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","","false","false",132,1,2,33,"11",1178592,1891628,2017,"02/14/2017 03:49:42 PM",41.857932377,-87.61993514,"(41.857932377, -87.61993514)"
"30525",10902748,"JA214492","04/06/2017 01:30:00 AM","0000X E BALBO AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","RESTAURANT","false","false",123,1,2,32,"11",1176524,1897137,2017,"04/13/2017 03:53:25 PM",41.873096326,-87.627359585,"(41.873096326, -87.627359585)"
"42013",10883928,"JA193442","03/20/2017 08:05:00 AM","027XX W ARDMORE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false",2011,20,40,2,"14",1157082,1938409,2017,"03/27/2017 03:52:22 PM",41.986766317,-87.697616923,"(41.986766317, -87.697616923)"
"67500",10843929,"JA147150","02/09/2017 07:40:00 AM","100XX S OGLESBY AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",431,4,7,51,"08B",1193816,1838822,2017,"02/16/2017 03:49:36 PM",41.712668628,-87.565785236,"(41.712668628, -87.565785236)"
